-0.0007,-0.0001,-0.0075,-0.0011,-0.0016,-0.0000,-0.0219,-0.0006,-0.0056,-0.0002,1.0000,-0.0001,-0.0263,-0.0001,-0.0002,-0.0013,-0.0083,-0.0040,-0.0101,-0.0003,-0.0001,-0.0005,-0.0001,-0.0015,-0.0069,-0.0050,-0.0007,-0.0013,-0.0016,-0.0045,-0.0001,-0.0004,-0.0010,-0.0173,-0.0006,-0.0003,-0.0027,-0.0001,-0.0051,-0.0026,-0.0004,-0.0022,-0.0325,-0.0002,-0.0055,-0.0005,-0.0635,-0.0001,-0.0036,-0.0129,-0.0056,-0.0000,-0.0935,-0.0190,-0.0020,-0.0018,-0.0039,-0.0003,-0.0003,-0.0001,-0.1066,-0.0003,-0.0007,-0.0012,-0.0007,-0.0024,-0.0014,-0.0000,-0.0486,-0.0555,-0.0161,-0.0028,-0.0071,-0.0248,-0.0130,-0.0373,-0.0274,-0.0005,-0.0007,-0.0013,-0.0029,-0.0007,-0.0005,-0.0015,-0.0005,-0.0039,-0.0173,-0.0004,-0.0175,-0.0011,-0.0010,-0.0005,-0.0000,-0.0091,-0.0001,-0.0001,-0.0004,-0.0015,-0.0002,-0.0053
-0.0002,-0.0002,-0.0024,-0.0009,-0.0006,-0.0156,-0.0007,-0.0125,-0.0011,-0.0062,-0.0001,1.0000,-0.0019,-0.0004,-0.0202,-0.0004,-0.0019,-0.0047,-0.0018,-0.0049,-0.1321,-0.0004,-0.0029,-0.0632,-0.0155,-0.0018,-0.0040,-0.0006,-0.0001,-0.0006,-0.0161,-0.0012,-0.0162,-0.0022,-0.0072,-0.0005,-0.0024,-0.0079,-0.0002,-0.0005,-0.0002,-0.0003,-0.0001,-0.0002,-0.0027,-0.0365,-0.0032,-0.0087,-0.0248,-0.0002,-0.0033,-0.0003,-0.0005,-0.0001,-0.0011,-0.0019,-0.0009,-0.0014,-0.3341,-0.0002,-0.0013,-0.0009,-0.0124,-0.0008,-0.0000,-0.0001,-0.0012,-0.0015,-0.0001,-0.0001,-0.0007,-0.0023,-0.0002,-0.0025,-0.0005,-0.0003,-0.0005,-0.0001,-0.0001,-0.0015,-0.0002,-0.0004,-0.0318,-0.0014,-0.0014,-0.0720,-0.0005,-0.0177,-0.0006,-0.0002,-0.0012,-0.0017,-0.0020,-0.0004,-0.0008,-0.0007,-0.0002,-0.0088,-0.0129,-0.0004
-0.0003,-0.0000,-0.0017,-0.0002,-0.0010,-0.0000,-0.0036,-0.0011,-0.0008,-0.0006,-0.0263,-0.0019,1.0000,-0.0000,-0.0021,-0.0012,-0.0025,-0.0008,-0.0007,-0.0018,-0.0001,-0.0001,-0.0000,-0.0720,-0.1663,-0.0008,-0.0012,-0.0001,-0.0001,-0.0002,-0.0005,-0.0001,-0.0011,-0.0176,-0.0001,-0.0000,-0.0002,-0.0002,-0.0015,-0.0003,-0.0000,-0.0119,-0.0003,-0.0001,-0.0321,-0.0003,-0.0021,-0.0000,-0.0065,-0.0012,-0.0027,-0.0000,-0.0051,-0.0010,-0.0001,-0.0003,-0.0062,-0.0001,-0.0020,-0.0000,-0.0303,-0.0022,-0.0048,-0.0007,-0.0000,-0.0000,-0.0000,-0.0000,-0.0004,-0.0006,-0.0006,-0.0003,-0.0007,-0.0076,-0.0015,-0.0034,-0.0008,-0.0000,-0.0002,-0.0019,-0.0010,-0.0005,-0.0020,-0.0010,-0.0001,-0.0618,-0.0014,-0.0002,-0.0022,-0.0000,-0.0019,-0.0038,-0.0000,-0.0002,-0.0000,-0.0001,-0.0001,-0.0002,-0.0010,-0.0046
-0.0003,-0.8782,-0.0001,-0.0001,-0.0002,-0.0001,-0.0017,-0.0001,-0.0037,-0.0005,-0.0001,-0.0004,-0.0000,1.0000,-0.0005,-0.0000,-0.0001,-0.0000,-0.0013,-0.0002,-0.0013,-0.0002,-0.0032,-0.0000,-0.0000,-0.0002,-0.0003,-0.0011,-0.0110,-0.0073,-0.0001,-0.0003,-0.0002,-0.0010,-0.0013,-0.1641,-0.0078,-0.0003,-0.0001,-0.0001,-0.0002,-0.0000,-0.0021,-0.0003,-0.0007,-0.0008,-0.0002,-0.0777,-0.0007,-0.0000,-0.0002,-0.0003,-0.0001,-0.0000,-0.0041,-0.0000,-0.0000,-0.0111,-0.0038,-0.0206,-0.0000,-0.0001,-0.0000,-0.0003,-0.0002,-0.0019,-0.0055,-0.0022,-0.0021,-0.0040,-0.0001,-0.0005,-0.0004,-0.0016,-0.0000,-0.0002,-0.0001,-0.0016,-0.0002,-0.0000,-0.0001,-0.0001,-0.0006,-0.0001,-0.0012,-0.0000,-0.0001,-0.0009,-0.0000,-0.0038,-0.0000,-0.0002,-0.0009,-0.0022,-0.0107,-0.0003,-0.0003,-0.0011,-0.0002,-0.0000
-0.0034,-0.0001,-0.0063,-0.0002,-0.0002,-0.0009,-0.0046,-0.0002,-0.0030,-0.0246,-0.0002,-0.0202,-0.0021,-0.0005,1.0000,-0.0011,-0.0017,-0.0000,-0.0017,-0.1060,-0.0084,-0.0031,-0.0759,-0.0006,-0.0014,-0.0011,-0.0057,-0.0001,-0.0011,-0.0011,-0.0010,-0.0031,-0.0005,-0.0356,-0.0249,-0.0043,-0.0003,-0.0114,-0.0025,-0.0007,-0.0001,-0.0010,-0.0001,-0.0107,-0.0087,-0.0004,-0.0001,-0.0012,-0.0023,-0.0012,-0.0093,-0.0278,-0.0023,-0.0001,-0.0007,-0.0008,-0.0007,-0.0024,-0.0332,-0.0001,-0.0025,-0.0184,-0.0003,-0.0541,-0.0006,-0.0000,-0.0001,-0.0108,-0.0005,-0.0002,-0.0001,-0.0005,-0.0010,-0.0776,-0.0001,-0.0006,-0.0001,-0.0000,-0.0002,-0.0016,-0.0079,-0.0198,-0.0100,-0.0000,-0.0731,-0.0077,-0.0020,-0.0100,-0.0022,-0.0001,-0.0057,-0.0371,-0.0204,-0.0001,-0.0022,-0.0053,-0.0004,-0.0011,-0.0303,-0.0002
-0.0009,-0.0000,-0.0042,-0.0024,-0.0005,-0.0004,-0.0011,-0.0003,-0.0000,-0.0003,-0.0013,-0.0004,-0.0012,-0.0000,-0.0011,1.0000,-0.0025,-0.0017,-0.0012,-0.0070,-0.0003,-0.0215,-0.0001,-0.0008,-0.0003,-0.0005,-0.0009,-0.0032,-0.0001,-0.0001,-0.0008,-0.0006,-0.0006,-0.0003,-0.0006,-0.0001,-0.0005,-0.0006,-0.0038,-0.0018,-0.0000,-0.0015,-0.0002,-0.0004,-0.0007,-0.0005,-0.0009,-0.0001,-0.0011,-0.0981,-0.0038,-0.0001,-0.0228,-0.0037,-0.0009,-0.0185,-0.0002,-0.0007,-0.0001,-0.0001,-0.0015,-0.0049,-0.0430,-0.0003,-0.0050,-0.0004,-0.0002,-0.0001,-0.0001,-0.0001,-0.0002,-0.0120,-0.0002,-0.0014,-0.0075,-0.0043,-0.0010,-0.0000,-0.0002,-0.7496,-0.0032,-0.0134,-0.0000,-0.0032,-0.0018,-0.0028,-0.0030,-0.0004,-0.0069,-0.0001,-0.1047,-0.0001,-0.0011,-0.0001,-0.0001,-0.0006,-0.0000,-0.0001,-0.0003,-0.0034
-0.0244,-0.0000,-0.0558,-0.0025,-0.0002,-0.0021,-0.0019,-0.0045,-0.0018,-0.0009,-0.0083,-0.0019,-0.0025,-0.0001,-0.0017,-0.0025,1.0000,-0.0241,-0.0094,-0.0004,-0.0012,-0.0007,-0.0006,-0.0255,-0.0030,-0.0078,-0.0002,-0.0002,-0.0007,-0.0001,-0.0004,-0.0008,-0.0019,-0.0392,-0.0018,-0.0005,-0.0001,-0.0057,-0.0030,-0.0257,-0.0024,-0.0003,-0.0052,-0.0069,-0.0003,-0.0002,-0.0073,-0.0002,-0.0024,-0.0007,-0.0034,-0.0001,-0.0008,-0.3801,-0.0003,-0.1808,-0.0150,-0.0005,-0.0006,-0.0000,-0.1480,-0.0005,-0.0013,-0.0034,-0.0019,-0.0016,-0.0005,-0.0002,-0.0103,-0.0001,-0.0006,-0.0019,-0.0001,-0.0010,-0.0532,-0.0038,-0.0290,-0.0001,-0.0004,-0.0049,-0.0013,-0.0021,-0.0461,-0.0002,-0.0297,-0.0163,-0.0451,-0.0054,-0.0028,-0.0000,-0.0212,-0.0011,-0.0012,-0.0063,-0.0010,-0.0146,-0.0017,-0.0167,-0.0003,-0.0244
-0.0003,-0.0000,-0.0078,-0.0011,-0.0002,-0.0047,-0.0020,-0.0185,-0.0001,-0.0000,-0.0040,-0.0047,-0.0008,-0.0000,-0.0000,-0.0017,-0.0241,1.0000,-0.0054,-0.0001,-0.0012,-0.0003,-0.0001,-0.0583,-0.0033,-0.0114,-0.0002,-0.0020,-0.0001,-0.0002,-0.0004,-0.0001,-0.0529,-0.0004,-0.0004,-0.0000,-0.0007,-0.0009,-0.0002,-0.0020,-0.0001,-0.0000,-0.0038,-0.0000,-0.0003,-0.0163,-0.3168,-0.0011,-0.0269,-0.0005,-0.0003,-0.0000,-0.0011,-0.0172,-0.0033,-0.0419,-0.0041,-0.0003,-0.0006,-0.0003,-0.0052,-0.0001,-0.0611,-0.0001,-0.0003,-0.0008,-0.0099,-0.0000,-0.0005,-0.0002,-0.0112,-0.0079,-0.0001,-0.0002,-0.0183,-0.0034,-0.0171,-0.0002,-0.0001,-0.0027,-0.0002,-0.0001,-0.0007,-0.0057,-0.0005,-0.0066,-0.0091,-0.0042,-0.0031,-0.0001,-0.0029,-0.0000,-0.0002,-0.0010,-0.0005,-0.0003,-0.0000,-0.0168,-0.0000,-0.0119
-0.0015,-0.0002,-0.0161,-0.0073,-0.0004,-0.0015,-0.0062,-0.0502,-0.0145,-0.0069,-0.0101,-0.0018,-0.0007,-0.0013,-0.0017,-0.0012,-0.0094,-0.0054,1.0000,-0.0057,-0.0045,-0.0047,-0.0069,-0.0053,-0.0076,-0.0023,-0.0002,-0.0078,-0.0670,-0.0392,-0.0011,-0.0006,-0.0363,-0.0018,-0.0005,-0.0003,-0.0014,-0.0022,-0.0279,-0.0179,-0.0009,-0.0020,-0.0028,-0.0001,-0.0032,-0.0053,-0.0039,-0.0048,-0.0399,-0.0003,-0.0039,-0.0006,-0.0078,-0.0136,-0.0619,-0.0025,-0.0006,-0.0018,-0.0102,-0.0064,-0.0014,-0.0016,-0.0023,-0.0104,-0.0021,-0.0039,-0.0063,-0.0057,-0.0288,-0.0021,-0.2055,-0.0039,-0.0803,-0.0098,-0.0012,-0.0124,-0.0275,-0.0003,-0.0000,-0.0085,-0.0152,-0.0040,-0.0009,-0.0021,-0.0037,-0.0007,-0.1599,-0.0018,-0.0005,-0.0184,-0.0302,-0.0011,-0.0005,-0.0176,-0.0470,-0.0080,-0.0023,-0.0211,-0.0005,-0.0035
-0.0015,-0.0001,-0.0009,-0.0027,-0.0022,-0.0002,-0.0014,-0.0031,-0.0005,-0.0903,-0.0003,-0.0049,-0.0018,-0.0002,-0.1060,-0.0070,-0.0004,-0.0001,-0.0057,1.0000,-0.0009,-0.0237,-0.0035,-0.0007,-0.0019,-0.0001,-0.0158,-0.0040,-0.0034,-0.0010,-0.0402,-0.0018,-0.0003,-0.0024,-0.0005,-0.0012,-0.0027,-0.0012,-0.0179,-0.0025,-0.0000,-0.1280,-0.0001,-0.0027,-0.0110,-0.0006,-0.0001,-0.0017,-0.0021,-0.0041,-0.0523,-0.0250,-0.0067,-0.0002,-0.0023,-0.0003,-0.0000,-0.0047,-0.0041,-0.0015,-0.0003,-0.0597,-0.0022,-0.0069,-0.0006,-0.0004,-0.0003,-0.0715,-0.0007,-0.0005,-0.0001,-0.0101,-0.0087,-0.0089,-0.0002,-0.0044,-0.0002,-0.0002,-0.0001,-0.0357,-0.0082,-0.2324,-0.0005,-0.0018,-0.0029,-0.0013,-0.0007,-0.0003,-0.0003,-0.0003,-0.0181,-0.0640,-0.0008,-0.0009,-0.0008,-0.0042,-0.0012,-0.0002,-0.0486,-0.0008
-0.0003,-0.0004,-0.0012,-0.0079,-0.0010,-0.0419,-0.0003,-0.0005,-0.0160,-0.0138,-0.0001,-0.1321,-0.0001,-0.0013,-0.0084,-0.0003,-0.0012,-0.0012,-0.0045,-0.0009,1.0000,-0.0024,-0.0290,-0.0012,-0.0003,-0.0004,-0.0001,-0.0013,-0.0025,-0.0024,-0.0006,-0.0011,-0.0130,-0.0003,-0.0334,-0.0017,-0.0031,-0.0236,-0.0009,-0.0005,-0.0005,-0.0001,-0.0001,-0.0001,-0.0005,-0.0272,-0.0040,-0.0035,-0.0035,-0.0001,-0.0006,-0.0025,-0.0006,-0.0001,-0.0008,-0.0085,-0.0001,-0.0029,-0.0694,-0.0007,-0.0008,-0.0002,-0.0007,-0.0012,-0.0001,-0.0015,-0.0003,-0.0073,-0.0001,-0.0004,-0.0032,-0.0004,-0.0002,-0.0036,-0.0010,-0.0001,-0.0009,-0.0001,-0.0001,-0.0005,-0.0001,-0.0003,-0.0113,-0.0004,-0.0034,-0.0034,-0.0017,-0.0850,-0.0003,-0.0040,-0.0007,-0.0001,-0.0943,-0.0003,-0.0095,-0.0009,-0.0002,-0.0035,-0.0033,-0.0001
-0.0034,-0.0001,-0.0018,-0.0178,-0.0196,-0.0032,-0.0027,-0.0002,-0.0006,-0.0071,-0.0005,-0.0004,-0.0001,-0.0002,-0.0031,-0.0215,-0.0007,-0.0003,-0.0047,-0.0237,-0.0024,1.0000,-0.0171,-0.0002,-0.0002,-0.0000,-0.0053,-0.0119,-0.0020,-0.0007,-0.0002,-0.0002,-0.0001,-0.0001,-0.0011,-0.0014,-0.0015,-0.0031,-0.0638,-0.0662,-0.0000,-0.0033,-0.0009,-0.0009,-0.0009,-0.0022,-0.0006,-0.0018,-0.0017,-0.0051,-0.0018,-0.0159,-0.0750,-0.0005,-0.0019,-0.0081,-0.0000,-0.0010,-0.0003,-0.0133,-0.0013,-0.0029,-0.0037,-0.0288,-0.0055,-0.0070,-0.0001,-0.0086,-0.0039,-0.0002,-0.0003,-0.0222,-0.0024,-0.0007,-0.0007,-0.0353,-0.0001,-0.0001,-0.0005,-0.0221,-0.0006,-0.0035,-0.0001,-0.0004,-0.0195,-0.0001,-0.0104,-0.0054,-0.0007,-0.0032,-0.0315,-0.0018,-0.0094,-0.0006,-0.0145,-0.0003,-0.0001,-0.0008,-0.0105,-0.0001
-0.0003,-0.0005,-0.0163,-0.0003,-0.0001,-0.0026,-0.0014,-0.0001,-0.0063,-0.0051,-0.0001,-0.0029,-0.0000,-0.0032,-0.0759,-0.0001,-0.0006,-0.0001,-0.0069,-0.0035,-0.0290,-0.0171,1.0000,-0.0001,-0.0005,-0.0002,-0.0026,-0.0001,-0.0013,-0.0043,-0.0000,-0.0014,-0.0002,-0.0007,-0.0658,-0.0025,-0.0002,-0.0016,-0.0008,-0.0064,-0.0001,-0.0001,-0.0001,-0.0006,-0.0002,-0.0008,-0.0001,-0.0029,-0.0011,-0.0001,-0.0021,-0.0138,-0.0040,-0.0000,-0.0018,-0.0004,-0.0000,-0.0002,-0.0058,-0.0011,-0.0010,-0.0002,-0.0001,-0.3060,-0.0002,-0.0002,-0.0001,-0.0088,-0.0032,-0.0001,-0.0003,-0.0008,-0.0066,-0.0051,-0.0000,-0.0011,-0.0001,-0.0000,-0.0000,-0.0003,-0.0007,-0.0005,-0.0012,-0.0000,-0.0795,-0.0002,-0.0052,-0.0213,-0.0011,-0.0016,-0.0012,-0.0041,-0.0260,-0.0003,-0.1496,-0.0004,-0.0003,-0.0341,-0.0153,-0.0000
